0,0,0,0,2.04,0,74,0,0,0,0,1.02,1.02,0,0,73,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,1.642,4,23
0,0,0,0,0,0.78,20,2.34,0,0.78,0.78,1.56,0,0,0,45,0.78,0,3.12,0,0.78,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,67,0,2.13,15,49
0,0,0,0,0,0,46,0,0,0,0,0.89,0,0,0,87,0,0,0.89,0,0,0,0,0,1.78,1.78,0,0.89,0,0,0,0,0,0,0.89,0.89,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.537,0,52,19,0.268,2.292,12,94
0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,1,70,0,1.25,2,5
0,0,0.73,0,0,0,60,0,0,0,0,1.47,0,0,0,66,0,0,1.47,0,0.73,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0.238,0,56,9,0,1.827,5,53
0.14,0.14,0.29,0,0,0,36,0,1.02,0.29,0.14,0.58,0,0,0,93,0,0.14,2.35,0.14,1.02,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.14,0,0,0,0,0.204,0,53,85,0.102,2.705,73,368
0.06,0.65,0.71,0,0.39,0.65,61,0.19,1.04,0.52,0.06,0.39,0.32,0,1.17,42,0.06,1.1,1.3,0,1.04,0,0.52,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0,0,0.085,0,35,92,0,4.742,117,1342
0,0.39,0.19,0,0.19,0.09,15,0,0,0,0,0.29,0,0,0.29,65,0,0.29,0.89,0,0.29,0,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,4.75,0,0.09,0,0.09,5.74,0,0,1.353,0.08,0,12,28,0,1.679,17,178
0,0,5.1,0,2.04,0,13,0,0,0,0,1.02,0,0,0,66,0,0,1.02,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094,0,97,3,0,1.29,5,40
0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,0,1,1,5
0,0,0,0,0,1.36,33,0,1.36,0,0,0,0,0,0,36,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,24,70,0,9.727,63,107
0,0,0.12,0,0.12,0,88,0.29,0.08,0.04,0,0.8,0.04,0,0,69,0.08,0,0.88,0,0.63,0,0.08,0,1.9,0.5,0,0.08,0,0.12,0.21,0,0,0,0.08,0,0.21,0,0.21,0,0,0,0,0.08,0,0,0,0.04,0.038,0.115,0,97,35,0,1.664,27,1263
0.51,0,0,0,0,0,60,0,0,0,0,1.54,0,0,0,80,2.06,0,0.51,0,0,0,0,0,3.6,2.06,0,0,0,0.51,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,72,53,0,1.574,4,74
0,0,0,0,0,0,96,1.29,0,0.43,0,0,0,0,0,15,0,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,86,77,0,1.477,8,65
0,0,0,0,0,0,37,0.39,0,0,0,0.39,0,0,0,94,0,0,0,0,0,0,0,0,0.39,0,0,0,0.39,0.39,0,0,0.39,0,0,0.39,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,91,91,0,2,38,124
0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,0,1,1,5
0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,80,0,1,1,4
0,0.33,1.34,0,0,0,83,0.33,0,0.33,0.33,0.33,0,0,0,11,0.67,0.33,0.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.161,0,64,83,0.053,2.036,12,167
0,0,0.56,0,0,0,99,0,0,1.12,0,0,0,0,0,57,0,0,1.69,0,0.56,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0.197,82,7,0.394,3.537,22,237
0,0,0,0,0,0,52,0,0,2.55,0,0,0,0,0,7,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,1.02,0,0,0,0.253,0,18,1,0,1.677,7,52
0,0,0.57,0,0.28,0,74,0.57,0,0,0,0.28,0,0,0,42,1.15,0,0.86,2.31,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0,47,82,0.191,11.735,489,622
0.08,0,0.32,0,0.24,0.32,1,0.16,0.16,0,0,0.65,0,0,0,55,0,0,4.67,0,0.65,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.32,0,0,0.24,0,0,0,0,0.045,0,22,91,0,1.42,10,196
0,0,0,0,0,0.8,46,0,0.8,0,0,0,0,0,0,31,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0.294,0,52,45,0,1.166,2,14
0,0,0,0,1.28,0,2,0,0,0,0,0,0,0,0,65,0,1.28,1.28,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,99,0,2.466,18,111
0.54,0,1.08,0,0.54,0,67,0,0,0,0,0.54,0,0,0,13,0.54,0,4.32,0,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,69,86,0,5.323,68,181
0,14.28,0,0,0,0,81,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,1.8,5,9
0,0,0,0,0,0,73,0,0,1.35,0,0,0,0,0,51,0,0,1.35,0,0,0,2.7,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,0,3.285,19,92
0,0,0,0,1.85,0,63,0,0,0,0,0,0,0,0,35,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,38,67,0,1,1,19
0,2.07,0,0,0,0,25,0,1.55,0,0,0.51,0,0,0,66,0,0,1.03,0,0,0,0,0,0.51,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,14,29,0.211,25.812,104,413
0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2.7,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,52,25,0,1.4,3,7
0,0,0.71,0,0,0,47,0,0,0,0,0.71,0,0,0,65,0,0,2.15,0,0.71,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,73,0,1,1,31
0,0,0.29,0,0,0,89,0,0,0,0,0,0,0,0,5,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1.17,0,0,0,0,0,0.58,0,0.29,0.29,0,0,0,0,0.178,0,7,62,0,1.666,10,180
0,0,0,0,0,1.88,30,0,0,0,0,0,0,0,0,26,0,0,3.77,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,0,2.307,16,30
0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,4,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37,0,1,1,2
0,0,0,0,1.9,0,58,0,0,0.95,0,0.95,0,0,0,51,0,0,5.71,3.8,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,81,0,1.4,6,21
0,0,1.16,0,0,0,77,0,0,0,0.58,4.09,0,0,0,6,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0.58,0,0,1.16,0,0,0,0,0,0,0,0,0,0.091,0,0,79,89,0,1.21,4,46
0,0,1.22,0,1.22,0,5,0,0,0,0,0,0,0,0,64,0,0.61,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,69,46,0,2.966,28,178
0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,0,50,69,0,1,1,4
0,0,0.26,0,0,0,36,0,0,1.05,0,1.31,0,0,0,15,0,0,0.26,0,0.26,0,0,0,0.26,1.05,0,0,0,0,0,0,0,0,0.26,0,1.05,0,0,0,0,0,0,1.05,0,0,0,0.26,0,0.439,0,19,94,0,2.724,50,237
0.32,0,0,0,0,0,51,0,0,0.64,0,3.23,0,0,0,51,0,0,0.32,0,0,0,0,0,3.88,2.58,0,0,0,0.32,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492,0,98,89,0,1.89,11,138
0,0,0.36,0,0.09,0,80,0,0,0,0,0,0.09,0,0,89,0,0.18,4.24,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.99,0,0,0.072,0.116,0,29,47,0,1.302,9,297
0,0,1.23,0,0,0,35,0,0,0,0,0,0,0,0,38,0,0.61,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0,0,1.23,0.61,0,0,0,0,0.406,41,41,0,1.666,13,70
0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,60,37,0,2.636,9,29
0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,93,0,1,1,5
0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,96,0,1,1,5
0.09,0,0.27,0,0.36,0.09,54,0.18,0.09,0,0,0.73,0,0.36,0,35,0,0,2.01,0,3.38,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.015,0.046,0.031,3,75,0.031,3.689,69,535
0,0,0,0,0.97,0,14,0,0,0,0,0,0,0,0,68,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,84,93,0,3.052,68,116
0.38,0,1.16,0,0,0,7,0,0,0,0,1.16,0,0,0,11,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.38,0,0,0,0,0,64,96,0,2,51,114
0.17,0.22,0.62,0,0.11,0.22,60,0.11,0,0.39,0.11,1.02,0.45,0.05,0.05,66,0,0.39,3.46,0,1.76,0,0.56,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2,0,45,94,0.04,4.945,116,1449
0,0,0.87,0,0.87,0,92,0,0,0.87,0,0,0,0,0,17,0,0,0,0,0.87,0,0,0,1.75,0.87,2.63,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0.87,0,0.87,0,0,0,0,0.283,0.141,39,86,0,1.785,15,75
0.25,0.5,0.5,0,0,0,78,0,0,0.25,0.25,1,0.25,0,0,30,0,0.5,3,0,2.75,0,1.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,33,72,0,3.417,49,270
0,0.56,0.56,0,2.25,0,77,0,0,0,0,0.56,0.56,0,0,52,3.38,0,3.95,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,78,93,0,5.105,140,194
0,0,1.28,0,0,0,21,0,0,0,0,1.28,0,0,0,18,0,0,1.28,0,6.41,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,0,5.181,25,57
0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,33,0,0,0,0,0,8.29,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.087,0,12,55,0.437,9.186,126,937
0,0,0.32,0,0.65,0.32,33,0.32,0,0,0.65,1.3,0,0,0,27,0,0.65,2.61,2.61,3.26,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,64,99,0.103,5.85,137,234
0.26,0.05,1.45,0,0.37,0.1,73,0,0.1,0.1,0.21,1.07,0,0,0,87,0,0,3.38,0,1.39,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.076,0,17,16,0.025,11.793,289,2288
0,0,0,0,0,0.57,79,0,0,0,0,1.73,0,0,0,18,1.15,0,0.57,0,0,0,0,0,2.31,0,0,0,0.57,1.73,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0.086,0,77,5,0,1.5,5,72
0,0,0,0,0,0,97,0,0,0,0,0,1.4,0,0,47,0,0,0,0,2.81,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,0,1.125,2,18
0,0,0,0,0,0,65,1.47,1.47,1.47,1.47,0,0,0,0,39,2.94,0,0,1.47,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,1,39,0,140,279,280
0,0,1.25,0,2.5,0,94,0,0,0,0,0,0,0,0,78,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,1.2,4,36
0,0.57,0,0,0.57,0,26,0,0,0.57,0,0.57,0,0,0,32,0,0.57,4.57,0,1.14,0,0,0,0.57,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0.072,0,0,53,83,0.144,7.512,114,293
0,0,0,0,0,0,89,0,0,1.31,0,0,0,0,0,93,0,0,1.31,0,1.31,0,0,0,1.31,0,2.63,0,1.31,1.31,0,0,0,0,0,1.31,1.31,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,12,41,0,1.75,15,42
0.09,0.09,1.14,0,0.38,0,48,0.09,0,0.19,0.38,0.19,0,0,0,48,0,0,1.52,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0.044,0.059,0,68,90,0,3.28,31,771
0,0,0,0,0,0,58,1.05,0,0,0.52,1.05,0.52,0,0,35,0,0,3.7,1.05,1.05,0,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,0,6.487,47,266
0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,0,88,15,0,1,1,6
0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0.443,0,80,74,0,3.812,15,61
0.17,0,0.08,0,0.43,0.08,85,0.43,0.08,0.08,0,0.6,0.17,0.17,0,85,0.17,0.08,1.2,0,3.14,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.028,18,20,0,4.16,48,1140
0,0,0,0,0.23,0,63,0,0,0,0,0.93,0,0,0,64,0,0.11,0.35,0,0.23,0,0,0,0,0,0,0.35,0.11,0.11,0,0,0,0,0,0.58,0,0.11,0,0,0,0.35,0,0,0,0.46,0.11,0.11,0,0.381,0,69,89,0,2.47,41,504
0.31,0,0.63,0,0.47,0.47,83,0.79,0.15,0.63,0.31,1.42,0,0,0,28,1.58,0,2.05,1.58,3.95,0,0.15,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.15,0,0,0,0,0.076,0,69,45,0,5.241,97,650
0,0,0,0,0.13,0.26,24,0,0,0.13,0,1.17,0.13,0.13,0,28,0.52,0,0,0,0,0,0,0,3.64,0.65,0,0,0.13,0.52,0,0,0,0,0,0.39,0.13,0,0,0,0,0,0,0,0,0,0,0,0.135,0.101,0,9,42,0,1.915,19,387
0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0.421,0,98,58,0,3.75,15,60
0,0,0,0,0,0,23,0,0,2.17,0,0,0,0,0,30,0,0,0,0,0,0,0,0,13.04,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,40,6.896,2.142,8,60
0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,60,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,89,0,3.214,12,45
0,0,1.31,0,0,0,36,0,0,0,0,1.31,0,0,0,41,0,0,1.31,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,63,0,4.818,25,53
0,0.37,0,0,0,0.74,85,0,0,0,0.74,1.49,0.74,0,0,15,0,1.49,4.49,0,1.87,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,50,0,2.021,10,93
0.1,0,0,0,0,0.1,88,0,0,0,0,1.66,0.1,0.31,0,84,0.41,0,0,0,0,0,0,0,2.07,0,0,0,0,0.1,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,73,37,0,2.272,24,525
0,0,0,0,0,0,40,0,0.64,0,0,0,0,0,0,36,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.116,0,96,43,0,1.551,6,45
0.11,0,0.33,0,0,0,26,0,0,0.11,0,0.45,0,0,0,63,0.11,0,2.81,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.22,0,0,0.33,0.56,0,0,0.017,0.136,0,60,33,0.017,2.944,63,427
0.16,0.24,1.24,0,0.41,0.58,51,0.33,0.66,0.66,0.24,1.24,0.16,0,0.66,55,0.16,1.57,2.32,0.16,1.16,0,0.91,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0.132,0,68,14,0.026,5.872,581,1339
0,0.17,0,0,0,0,4,0.52,0,0.17,0.35,0.52,0,0,0,14,0.17,0.7,0.88,0,0.7,1.93,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.143,0.028,34,34,0.229,3.564,39,417
0,0.17,0,0,0.34,0.34,85,0,0,0.17,0,0,0.17,0,0,99,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.054,0,49,60,0,2.073,11,170
0,0.71,0.35,0,0.35,0,14,0,0,0,0,0.71,0,0,0,38,0,1.42,1.77,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,33,3,0,3.768,61,260
0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,14,0,3.222,9,29
0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,3,5,15
0,0,0,0,0,0,82,0,0,0,0,1.58,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,1.182,0,20,14,0,2.057,13,72
0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,0,1,1,6
0,0,0.74,0,0,0,98,0,0,0,0,2.22,0,0,0,27,0,0,1.48,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,29,62,0,2.425,23,114
0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,1,1,5
0.14,0,0.14,0,0,0.56,4,0,0,0,0,0.14,0,0,0,13,0,0.28,2.41,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.7,0.14,0,0,0,0.053,0,43,4,0,1.136,5,108
0,0,0,0,1.82,0.36,6,0.72,0.36,0.36,0,0,0,0,0,10,0,0.36,2.91,0,2.18,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.36,0,0,0,0,0,0.297,0.059,83,55,0,2.446,11,115
0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,1,1,1
0,1.16,0,0,0,0,31,0,0,0,0,0,0,0,0,50,0,0,1.16,0,0,0,0,0,0,0,1.16,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.196,0.393,0,89,68,0,1.058,2,18
0,0,0,0,0,0,95,0,0,0.45,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0.29,92,57,0,4.461,28,290
0,0,0,0,0,0,0,0,0,1.07,0,1.07,0,0,0,81,0,0,0.53,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0.53,0,0.53,0,0,1.07,0,0.18,0,13,1,0,1.825,7,73
0.33,0.67,0,0,0,0,96,0.33,0.33,0.33,0,0.67,0,0,0,27,0.67,1.01,2.02,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,31,0,1.204,6,59
0.53,0,0,0,0.88,0,37,0,0,0,0,0.71,0.35,0,0,31,0,0,1.06,0,1.06,0,0,0,2.13,1.06,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,0.17,0.17,0.53,0,0,0.17,0,0.71,0.17,0,0.53,0,0,0.35,0.052,0.131,0.026,62,5,0,2.941,34,353
0,0,0,0,2.22,0,36,0,0,0,0,0,0,0,0,84,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.09,0,7,39,0,1.357,6,38
0,0.02,0.05,0,0.02,0,62,0.05,0,0.35,0,0.02,0,0,0,2,0.1,0.38,0.07,0.2,0.17,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,79,46,0.018,3.922,489,3271
0,0.57,0.57,0,1.14,0.57,57,0,0,0.57,0,0.57,0,0,0,57,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0.081,0,61,69,0.081,16.217,147,373
0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337,0,16,10,0.337,2.95,7,59
3.03,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,0,0,3.03,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,3.03,0,0,0,0,0.609,0,15,69,0,1.181,3,13
0.7,0,0.7,0,0,0,52,0,0,0,0,0,0,0,0,46,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,1.41,0,0,0,0,0,56,3,0,2.342,47,89
0,0,0,0,0,0,23,0,0,0,0,1.29,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,0,2.275,8,91
0.41,0,1.25,0,0.2,0.2,86,0,0,0.41,0,1.25,0,0,0,84,1.25,0,4.6,0,2.3,1.67,0.62,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.153,0,24,95,0.306,5.132,37,426
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4.16,0,0,0,0,0,2.77,2.77,1.38,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0.355,0,9,21,0,2.666,12,64
0,14.28,0,0,0,0,65,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,0,1.8,5,9
