0,0,0.97,0,0,0,84,0,0,0.97,0,0,0,0,0,25,0,0,2.91,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,86,24,0,1.714,6,12,0
0,3.68,0,0,0,0,90,0,0,0,0,0.61,0,0,0,70,0,0,0.61,0,1.22,0,0,0,1.22,0.61,3.06,0.61,0.61,0.61,0.61,0.61,0,0.61,0.61,0.61,1.84,0,0.61,0.61,0,0,1.84,0,1.84,0,0,0,0,0.189,0.094,69,97,0.094,2.283,13,169,0
0.46,0,0.46,0,0,0,21,0.46,0,0,0,1.38,0,0,2.31,81,0.46,0.46,2.77,0,2.31,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.49,0,99,39,0,3.4,12,102,1
0,0,0,0,0,0,63,0,0,2.98,0,0,0,0,1.49,36,0,0,0,0,0,0,0,0,1.49,1.49,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,1.49,0,0,0,0,0,0,0.209,0.209,91,58,0,3.5,17,49,0
1.24,0,0,0,0,0,89,0,0,0.62,0,1.24,0,0,0,24,0,0,1.86,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0.1,0,30,81,0,12.904,155,271,1
0,0,0.53,0,0.53,0,71,0.53,0,0,0,1.06,0,0,2.12,0,0.53,0.53,2.65,0,2.65,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0.191,0,36,21,0,5.038,60,131,1
0,0,0.19,0,0.19,0.19,20,0,0,0.19,0,0.38,0,0,0,41,0,0.38,1.54,0,0.96,0,0,0,2.69,1.54,0.77,0.57,0.19,1.15,0.19,0.19,0,0.19,0.57,0.38,0.38,0,0,0.19,0.38,0,0.38,0,0.38,0,0,0.19,0.026,0.404,0.053,80,13,0,2.894,45,411,0
0,0,0,0,0.53,0,81,0,0,0.53,0,0,0,0,0,81,0,1.61,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,56,22,0,2.333,14,119,1
0.66,0.66,0.66,0,0,0,95,0,0,1.33,0,0,0,0,0,16,0,0,3.33,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,65,0,2.487,17,97,0
0,0,0.48,0,0.32,0.16,98,0,0.32,0,0,0,0.16,0,0,19,0,0,2.26,0,0.48,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.16,0,0,0,0.086,0,62,18,0,1.698,51,158,0
0.09,0,0.09,0,0.39,0.09,72,0,0.19,0.29,0.39,0.48,0,0.58,0,72,0.19,0,1.66,4.1,1.66,0,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,4,34,0,6.813,494,1458,1
0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,73,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,95,0,1.555,4,14,0
0,0,2.56,0,0,0,3,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,79,7,0,4.368,52,83,0
0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,34,0,1,1,5,0
0.05,0,0.31,0,0,0.05,29,0.05,0.47,0,0,0.15,0,0,0,24,0.26,0.05,0.21,0,0.15,0,0,0,0.79,0.85,0.05,0,0,0,0,0,0.47,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.112,0.202,0.067,21,27,0,3.117,52,1303,0
0,0,0,0,0,0,5,0,0,0,0,1.41,0,0,0,97,0.7,0,1.41,0,1.41,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0.267,0.066,2,19,0,17.857,199,375,0
0,0,0,0,0.7,0,72,0,0,0,0,0.7,0,0,0,25,0,0,3.52,0,0,0,0,0,0,0,1.4,0,0,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.1,0,51,58,0,1.682,22,69,0
0.09,0,0.09,0,0.39,0.09,30,0,0.19,0.29,0.39,0.48,0,0.58,0,47,0.19,0,1.66,4.1,1.66,0,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,3,58,0,6.813,494,1458,1
0.08,0.17,0.34,0,1.46,0.17,19,0,0.25,0.08,0,1.37,0,0.08,0,99,0.08,0.08,3.43,0,0.77,0,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.064,3,61,0.012,5.392,119,1456,1
0,0.37,1.11,0,0.37,0,80,0,0,0.74,0.37,0.74,0,0,0.37,17,0,0,0.74,0,1.48,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0,79,58,0.058,5.985,58,425,1
0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,13,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0.229,0,43,59,0,1.8,17,36,0
0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,59,0,2.5,7,10,0
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,82,0,0,3.12,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0,96,60,0,1,1,8,0
0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,29,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,48,0,1,1,2,0
0,0,0.88,0,0.88,0,45,0,0,0,0,4.42,0,0,0,55,0,0,0.88,0,0,0,0,0,1.76,1.76,0.88,0,0,0,0,0,0,0,0,0.88,0.88,0,3.53,0,0,0.88,0,1.76,0,0,0,0.88,0.139,0.279,0,39,19,0,1.326,6,61,0
0,0,0,0,0,0,32,0,0,1.96,0,0,0,0,0,21,0,1.96,1.96,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,64,8,0,1.857,11,26,0
0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,1.166,3,14,0
1.26,0,0,0,0,0,60,0,0,0,0,0,0,0,0,66,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,94,0,1.272,3,14,0
0.08,0.08,0.76,0,0.85,1.02,47,0.17,0.59,0.08,0.17,0.59,0.17,0,2.21,61,0.08,0.93,1.61,0.17,0.42,0,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0.08,0.08,0,0,0,0.065,0,26,6,0.013,7.55,669,1412,1
0,0.34,1.02,0,0.68,0.34,65,0,0,0,0,0.34,0,0,0,21,0,0.34,4.76,0,2.38,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,86,80,3.879,6.978,56,328,1
0,0,0,0,7.14,0,39,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,51,19,0,1.6,4,8,0
0.08,0.08,0.76,0,0.85,1.02,64,0.17,0.59,0.08,0.17,0.59,0.17,0,2.21,26,0.08,0.93,1.61,0.17,0.42,0,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0.08,0.08,0,0,0,0.065,0,0,6,0.013,7.484,669,1407,1
0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,56,0,0,0,0,0.64,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,71,0.233,9.5,84,323,1
0,0.74,1.85,0,0,0.37,61,0.37,0.74,1.11,0.37,0.74,0,0.37,0,40,0.37,0.37,1.48,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0.37,0,0,0,0,0.336,0,45,26,0.067,18.4,393,736,1
0,0,0,0,0,0,79,0,0,0,0,7.69,0,0,0,42,0,0,0,0,0,0,0,0,3.84,3.84,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,16,90,0,1.615,4,21,0
0,0,0,0,0.4,0.4,5,0.4,0,0,0.4,0,0,0,0,58,0,0,3.6,0,2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,0,1.94,12,97,1
0,0.53,0,0,0,0.53,1,0,0,0,0,0,0,0,0,44,0,1.6,2.67,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,17,56,0,2.131,12,81,1
0.04,0.14,0.29,0,0.04,0.04,37,0.09,0,0.19,0.09,1.04,0,0,0,72,0,0.24,0.09,0,0.04,0,0,0,0.04,0,0,0,0,0.09,0,0,0,0,0,0.09,0.24,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0.16,0.006,28,8,0,2.667,185,1763,0
0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,60,0,1.36,2.04,0,0.68,0,0,0,1.36,0.68,0,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,29,0,2.461,17,96,0
0,0,0.23,0,0,0,73,0,0,0.95,0,0.47,0,0.23,0,62,0.95,0,2.38,0,1.9,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,80,76,0.024,5.038,280,519,1
0,0.44,0,0,0.44,0,45,0,0,0.44,0,0.44,0,0,0,38,0,0,0.44,0,0,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.367,0,0,35,92,0.592,7.288,43,328,0
0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,46,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0.93,0.93,0.93,0,0,0,0.163,0,37,91,0,1.911,15,65,0
0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,77,38,0,1,1,4,0
0,0,0,0,1.04,1.04,86,0,0,0,0,0,0,0,0,72,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,89,0,3.275,14,95,1
0.76,0.19,0.38,0,0.19,0.12,77,0.25,0.76,0.31,0.25,1.52,0.31,0.38,0,74,0.44,0.06,2.98,0.69,1.26,0,0.44,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.06,0,0,0,0,0,0,0.087,0.054,33,69,0.065,3.702,45,1070,1
0,0,0.65,0,0.65,0,41,0,0,0,0,0.65,0,0,0,46,0.65,0,0,0,0,0,0,0,0.65,3.26,0,0,0,0.65,0,0,0,0,0,0,0.65,0,0.65,0,0,0,0.65,0,0.65,0,0,0,0.093,0,0,24,13,0,1.705,17,87,0
0,0,1.49,0,0,0,74,0,0,0,0,0,0,0,0,69,0,0,1.49,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,96,51,0,1,1,13,0
0.23,0,0,0,0.23,0.23,5,0,0,0,0,0.23,0,0,0,14,0,0,0.47,0,0,0,0,0,0.47,0.23,0,0,0,0.47,0.23,0,0.47,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.106,0.106,0,48,16,0,1.588,8,143,0
0,0,0,0,0,0,50,0,0,1.08,0,1.08,0,0,0,44,0,0,2.17,0,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0.173,0,15,90,0,2.1,18,42,0
0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.202,0,66,72,0,2,11,82,0
0.12,1.76,0.63,0,0.88,0,8,0.5,0.25,3.9,0.5,0.88,0.12,0,0,86,0.12,0,2.9,0.25,1.38,0,1.13,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.019,0.379,0.159,98,77,0,4.155,38,507,1
0,0,1.39,0,0,0,98,0,0,0,0,0.34,0,0,0,78,0,0,4.52,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0.34,0,0,0,0.122,0,2,86,0,1.963,47,108,0
0,0,0.32,0,0.64,0.64,47,0.32,0,0,0,0.32,0.32,0,0,87,0.32,0,2.27,0,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.104,0,58,24,0,1.494,10,139,1
0.23,0,0.23,0,0.69,0,45,0,0,0,0,1.39,0,0,0,66,0,0,0.23,0,0,0,0,0,0.23,0.23,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.068,0,93,23,0,1.483,9,89,0
0,0,0,0,0,0,89,0,0,0,0,0.86,0,0,0,29,0,0,1.73,0,0.86,0,0,0,6.08,3.47,0.86,0.86,0.86,0.86,0.86,0.86,0,0.86,0.86,0.86,0.86,0,0,0.86,0,0,0.86,0,0.86,0,0,0,0,0.267,0.133,37,97,0,2.607,13,73,0
0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,85,0,2.8,12,28,0
0,14.28,0,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,94,0,1.8,5,9,0
0,0,0.52,0,0.52,0,74,0.52,0,0,0,1.05,0,0,2.11,8,0.52,0.52,2.64,0,2.64,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0.19,0,27,64,0,5.038,60,131,1
0,1.28,0,0,0,0,62,0,0,0,0,1.28,0,0,0,38,0,0,2.56,0,1.28,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,79,2,0,1.952,10,41,0
0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0.334,0,19,97,0,3.333,18,60,0
0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,10,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,35,0,0,1,1,5,0
0.22,0.88,0.44,0,0.22,0,12,0,1.32,1.54,0,0.88,0.66,0,1.1,62,0,1.54,2.87,0,1.54,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.085,0,90,33,0.028,9.1,65,728,1
0,0,0,0,0,0,66,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0,1.733,9,26,0
0,0,0.54,0,0,0,22,0,0,0,0,0.27,0,0,0,19,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.27,0,0.54,0,0.27,0,0.27,0.27,0,0,0,0.188,0.047,32,23,0,1.745,12,89,0
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,49,0,0.27,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.27,0,0,0,0.122,0.081,98,70,0.04,3.891,70,323,0
0.51,0,0.51,0,0,0.51,89,0,0,0,0,0.51,0,0,0,34,0,0,0.51,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.51,0,0.51,0,1.02,0,0,0.51,0,0,0,0.161,0.08,25,95,0,1.885,12,66,0
0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,80,0,0,8.95,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0.262,0,19,88,0,1.625,7,26,0
0,0,0,0,0,0,87,0,0,0.27,0,0.27,0,0,0,33,0,0,1.09,1.36,0.27,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.333,0.047,0.095,84,38,0.381,2.353,13,273,1
0.58,0,0.34,0,0.11,0.11,51,0,0,0.23,0.23,0.93,0.93,0,0,45,0.23,0.11,4.19,0,1.51,0,0.58,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.11,0,0,0.11,0,0.125,0,59,74,0.335,8.192,326,1360,1
0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,1.888,5,17,0
0,0,1.61,0,0,0,42,0,0,0,0,0,0,0,0,84,0,0,1.61,0,0,0,0,0,1.61,0,0,0,1.61,1.61,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0.283,0,44,41,0,1.666,4,20,0
0,0,1.02,0,0.51,0,48,0,0,0,0,0,0,0,0,13,0,0,1.53,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0.09,0,3,52,0,1.972,19,146,1
0,0,0.47,0,0.95,0.47,30,0,0,0,0,0.47,0,0,0,72,0,0,0.95,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0.47,0,0,0,0,0,0,0,0.073,0,49,26,0,1.884,8,98,0
0,0,0.32,0,0.64,0.64,12,0.64,0,0,0,0.32,0.32,0,0,50,0.32,0,2.27,0,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.105,0,1,91,0,1.494,10,139,1
0,0,0.32,0,0.65,0.65,32,0.32,0,0,0,0.32,0.32,0,0,28,0.32,0,2.28,0,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.105,0,6,86,0,1.494,10,139,1
0.58,0,0,35.46,0.58,0,23,0.58,0,0,0,0,0,0.58,0,77,0.58,0.58,0.58,0,1.74,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,54,0,3.338,123,207,1
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,69,0,3,12,36,1
0,0.57,0.57,0,0.14,0.14,42,0,0.14,0,0,0.43,0.14,0,0,97,0.14,0,3.31,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,75,0,1.394,6,159,1
0.1,0,0.7,0,0.2,0,26,0,0.2,0.3,0.1,1.3,1.1,0,0,48,0.2,0,2.61,0,1.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.3,0,0,0.2,0,0.141,0,93,8,0,9.601,148,1133,1
0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,85,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,2.12,0,0,0,0.344,0,5,80,0,1.4,5,14,0
0,0.43,0.87,0,0,0,0,0,0.43,0.43,0.43,0,0,0,0,23,0,0,6.14,0,0.43,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0,2,40,0,5.086,33,117,1
0,0,0,0,0,0,26,0,0,0.31,0,0.31,0,0,0,38,0,0,0.95,0,0.95,0,0,0,1.27,0.63,1.91,0.63,0.63,0.63,0.63,0.63,0,0.63,0.63,0.63,0.95,0,0.63,0.63,2.22,0,0.63,0,0.63,1.91,0,0,0.05,0.304,0.101,51,56,0,2.186,15,164,0
0,3.36,1.92,0,0,0,21,0,0,4.32,0,1.44,0,0,0,86,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0,43,55,0,6.137,107,178,0
0.89,0,0,0,0.89,0.89,64,0,0,0,0,0,0,0,0,74,0,0,2.67,0,1.78,0,0,0,1.78,0.89,1.78,0.89,0,0.89,0,0,0,0,0.89,0,0.89,0,0,0,0,0,0,0,0.89,0,0,0,0.149,0.298,0,5,58,0,2.259,15,61,0
0,0,0,0,0.96,0,58,0,0,0,0.96,0,0,0,0,2,0,0,2.88,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,36,21,0,1.181,3,13,1
0,0,0,0,0,0,99,0,0,0.29,0,0,0,0,0,54,0,0,0.58,0,0.58,0,0,0,3.51,2.34,0.87,2.34,0.58,1.17,0.58,0.58,0,0.58,1.17,0.58,0.29,0,0.87,0.58,0,0.87,0.29,0,0.58,0,0,0,0.091,0.637,0.045,44,84,0,3.552,37,373,0
0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.92,1.92,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,0,1.416,6,17,1
0.8,0,0.8,0,1.61,0,47,0,0,0,0,0,0,0,0,73,0.8,0,1.61,0,2.41,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,60,0,2.638,22,124,1
0.34,0,0,0,0,0,19,0,0.34,0.68,0,1.02,0,0,0,65,0,0,1.36,0,0.68,0,0,0,2.38,1.7,0.68,1.7,0.68,0.34,0.34,0.34,0,0.34,0.34,0.34,0.68,0,0.68,0.34,0,0,0.68,0,0.34,0,0,0,0.052,0.42,0.052,31,83,0.052,2.604,13,250,0
0.07,0,0.15,0,0.09,0.05,73,0.03,0.05,0.05,0,0.41,0.03,0,0,35,0.09,0.13,0.03,0.01,0.07,0,0.01,0,0,0,0.03,0,0.01,0,0,0,1.21,0,0,0.07,0.95,0,0.01,0.11,0.13,0.01,0,0,0,0.39,0.03,0.51,0.042,0.173,0.002,34,4,0.002,2.145,71,2954,0
0,0,0.64,0,0,0.64,3,0,0,0,0,0,0,0,0,99,0,0,2.59,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.094,0.189,0.284,87,77,0,10.068,131,292,1
0.37,0,0.63,0,0.25,0.12,72,0,0,0,0,0.12,0.12,0,0,59,0,0.12,1.51,0,0.25,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0.107,0,85,54,0,1.181,4,104,0
0.42,0,0,0,0,0,15,0,0,0,0,0,0.85,0,0,68,0,0,4.25,0,0.85,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,91,46,0,1.772,18,78,0
0.97,0,0,0,0.48,0,95,0,0,0,0,0,0,0,0,32,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.48,0.97,0,0,0,0.15,0,97,90,0.075,3.367,21,165,0
0.64,0,0.64,0,1.93,0,50,0,0,0,0,1.29,0,0,0,91,0.64,0,1.93,0,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2.44,22,122,1
0,0,0,0,0,0,52,0,0,0,0,0,0,0.85,0,12,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,95,43,0,3.925,51,106,1
0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,2.09,7,23,0
0.15,0.1,0,0,0.3,0.15,27,0.3,0,0,0,0.6,0,0,0,67,0,0,2.06,0,0.85,0,0.05,0,0.2,0,0,0,0,0,0,0,0.25,0,0.15,0,0.35,0,0,0,0,0,0,0.05,0,0,0,0,0.073,0.234,0,32,26,0,2.206,49,1026,0
0,0,1.05,0,0,0,58,0,0,0,0,1.05,0,0,0,91,0,0,0,0,0,0,0,0,4.21,3.15,0,0,0,0,0,0,1.05,0,0,0,0,0,1.05,0,0,2.1,1.05,0,0,0,0,0,0.169,0,0.679,78,75,0,2.096,12,65,0
0,0,0.81,0,0.81,0,9,0,0,0,0,0,0,0,0,38,0.81,0,3.27,0,0.81,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,83,0.651,13.5,86,189,1
0,0,1.01,0,0,0,90,0,0,2.02,1.51,1.51,0,0,0,90,0,0,3.53,0,1.01,0,1.51,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,72,82,0,4.09,23,225,1
0,0,0,0,0.87,0,82,0,0,0,1.31,0.43,0,0,0,27,0,1.31,2.63,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,86,75,0,1.72,6,86,0
